policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage02_step00319488_R-51.50_SR0.000_LD0.00423_CMnan__2026-08-07_12-34-29.zip,mcc,ppo_b_dv_refine_final,False,-56.34865984885531,0.07095742546977375,False,True,3,0.004232047627332806,moon_impact
Model__stage02_step00241664_R-52.63_SR0.000_LD0.00444_CMnan__2026-08-07_12-13-34.zip,mcc,ppo_b_dv_refine_final,False,-57.64975555526544,0.07349733758759414,False,True,3,0.004435487920621968,moon_impact
Model__stage02_step00315392_R-53.00_SR0.000_LD0.00431_CMnan__2026-08-07_12-33-38.zip,mcc,ppo_b_dv_refine_final,False,-58.07216830373876,0.07432194353570647,False,True,3,0.004310354845660762,moon_impact
Model__stage01_step00004096_R-57.57_SR0.000_LD0.10120_CMnan__2026-08-07_11-27-53.zip,mcc,ppo_b_dv_refine_final,False,-58.389954838202605,0.008012382580984408,False,False,7,0.10120272129670024,invalid_preflyby_earth_return
Model__stage02_step00245760_R-54.23_SR0.000_LD0.00418_CMnan__2026-08-07_12-14-33.zip,mcc,ppo_b_dv_refine_final,False,-59.496535082419115,0.07710249720563817,False,True,3,0.004177326459350617,moon_impact
Model__stage02_step00311296_R-54.30_SR0.000_LD0.00441_CMnan__2026-08-07_12-32-46.zip,mcc,ppo_b_dv_refine_final,False,-59.57611696399593,0.07725785163835211,False,True,3,0.004410176633993194,moon_impact
Model__stage02_step00307200_R-54.86_SR0.000_LD0.00424_CMnan__2026-08-07_12-31-39.zip,mcc,ppo_b_dv_refine_final,False,-60.22423851853775,0.0785230712391018,False,True,3,0.004236236267072119,moon_impact
Model__stage02_step00249856_R-55.49_SR0.000_LD0.00417_CMnan__2026-08-07_12-15-33.zip,mcc,ppo_b_dv_refine_final,False,-60.948011812320814,0.07993597311125271,False,True,3,0.004171790949456609,moon_impact
Model__stage02_step00303104_R-56.02_SR0.000_LD0.00442_CMnan__2026-08-07_12-30-23.zip,mcc,ppo_b_dv_refine_final,False,-61.560212979582104,0.08113107133162958,False,True,3,0.004419399352314503,moon_impact
Model__stage02_step00253952_R-56.27_SR0.000_LD0.00415_CMnan__2026-08-07_12-16-35.zip,mcc,ppo_b_dv_refine_final,False,-61.84632447858888,0.08168959908619432,False,True,3,0.00415448415729177,moon_impact
Model__stage02_step00258048_R-56.77_SR0.000_LD0.00420_CMnan__2026-08-07_12-17-39.zip,mcc,ppo_b_dv_refine_final,False,-62.4216121325655,0.08281263721195929,False,True,3,0.004200438609852895,moon_impact
Model__stage01_step00008192_R-61.04_SR0.000_LD0.11293_CMnan__2026-08-07_11-28-24.zip,mcc,ppo_b_dv_refine_final,False,-62.45766535830646,0.013803153541704248,False,False,8,0.11292812436745811,invalid_preflyby_earth_return
Model__stage02_step00299008_R-56.92_SR0.000_LD0.00445_CMnan__2026-08-07_12-29-14.zip,mcc,ppo_b_dv_refine_final,False,-62.604322902970296,0.08316931297187541,False,True,3,0.004445021777916789,moon_impact
Model__stage02_step00262144_R-57.07_SR0.000_LD0.00436_CMnan__2026-08-07_12-18-42.zip,mcc,ppo_b_dv_refine_final,False,-62.77354660201246,0.08349966017208676,False,True,3,0.004363657739300897,moon_impact
