policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage02_step00294912_R-85.68_SR0.000_LD0.87593_CMnan__2026-08-07_12-21-09.zip,mcc,ppo_b_dv_refine_final,False,-92.70297377388277,0.10288322455754852,False,False,16,0.875930326624885,dv_budget_exceeded
Model__stage02_step00376832_R-85.70_SR0.000_LD0.83376_CMnan__2026-08-07_12-35-11.zip,mcc,ppo_b_dv_refine_final,False,-92.73171158113458,0.10293932458502442,False,False,30,0.8337615565120439,dv_budget_exceeded
Model__stage03_step00512000_R-92.77_SR0.000_LD0.85152_CMnan__2026-08-07_12-51-19.zip,mcc,ppo_b_dv_refine_final,False,-92.76854912546621,0.10301123637812135,False,False,23,0.8515164230953728,dv_budget_exceeded
Model__stage01_step00192512_R-82.23_SR0.000_LD0.83725_CMnan__2026-08-07_12-03-32.zip,mcc,ppo_b_dv_refine_final,False,-92.78553330436891,0.10304439175754014,False,False,28,0.8372509235799512,dv_budget_exceeded
Model__stage02_step00266240_R-85.76_SR0.000_LD0.89126_CMnan__2026-08-07_12-15-46.zip,mcc,ppo_b_dv_refine_final,False,-92.80138690350785,0.10307534009467298,False,False,12,0.8912582081876711,dv_budget_exceeded
Model__stage02_step00270336_R-85.79_SR0.000_LD0.87579_CMnan__2026-08-07_12-16-29.zip,mcc,ppo_b_dv_refine_final,False,-92.8388640735712,0.1031485005223929,False,False,16,0.8757928456532093,dv_budget_exceeded
Model__stage03_step00413696_R-92.86_SR0.000_LD0.80874_CMnan__2026-08-07_12-39-50.zip,mcc,ppo_b_dv_refine_final,False,-92.86163474267221,0.10319295190140798,False,False,41,0.8087426392905164,dv_budget_exceeded
Model__stage03_step00548864_R-92.88_SR0.000_LD0.89551_CMnan__2026-08-07_12-55-54.zip,mcc,ppo_b_dv_refine_final,False,-92.87689765825547,0.10322274714556429,False,False,11,0.8955080473453887,dv_budget_exceeded
Model__stage01_step00139264_R-82.33_SR0.000_LD0.83604_CMnan__2026-08-07_11-53-10.zip,mcc,ppo_b_dv_refine_final,False,-92.90889461772427,0.10328520947226924,False,False,29,0.8360355614983318,dv_budget_exceeded
Model__stage01_step00135168_R-82.35_SR0.000_LD0.82634_CMnan__2026-08-07_11-52-19.zip,mcc,ppo_b_dv_refine_final,False,-92.93682847441465,0.10333974008116745,False,False,33,0.8263375853096252,dv_budget_exceeded
Model__stage01_step00131072_R-82.36_SR0.000_LD0.85274_CMnan__2026-08-07_11-51-31.zip,mcc,ppo_b_dv_refine_final,False,-92.95406090496999,0.10337338008087799,False,False,23,0.8527365888870261,dv_budget_exceeded
Model__stage03_step00561152_R-92.97_SR0.000_LD0.90455_CMnan__2026-08-07_12-57-26.zip,mcc,ppo_b_dv_refine_final,False,-92.97370762861854,0.1034117331022772,False,False,9,0.9045548182032621,dv_budget_exceeded
